Name,Count,Rank,Percent,Overall_Rank,Total_Count
ECHAVARRIA,2487,14643,0.001,14643,2487
DUTIL,2487,14644,0.001,14644,2487
DURYEA,2487,14645,0.001,14645,2487
DUMAIS,2487,14646,0.001,14646,2487
DRAGO,2487,14647,0.001,14647,2487
DOWNARD,2487,14648,0.001,14648,2487
DOUTHIT,2487,14649,0.001,14649,2487
DOOLIN,2487,14650,0.001,14650,2487
DOBOS,2487,14651,0.001,14651,2487
DISON,2487,14652,0.001,14652,2487
DINGES,2487,14653,0.001,14653,2487
DIEBOLD,2487,14654,0.001,14654,2487
DESILETS,2487,14655,0.001,14655,2487
DESHAZO,2487,14656,0.001,14656,2487
DEPAZ,2487,14657,0.001,14657,2487
DEGENNARO,2487,14658,0.001,14658,2487
DALL,2487,14659,0.001,14659,2487
CYPHERS,2487,14660,0.001,14660,2487
CRYER,2487,14661,0.001,14661,2487
CROCE,2487,14662,0.001,14662,2487
CRISMAN,2487,14663,0.001,14663,2487
CREDLE,2487,14664,0.001,14664,2487
CORIELL,2487,14665,0.001,14665,2487
COPP,2487,14666,0.001,14666,2487
COOP,2487,14667,0.001,14667,2487
COMPOS,2487,14668,0.001,14668,2487
COLMENERO,2487,14669,0.001,14669,2487
COGAR,2487,14670,0.001,14670,2487
CLIFF,2487,14671,0.001,14671,2487
CHAPEL,2487,14672,0.001,14672,2487
CARNEVALE,2487,14673,0.001,14673,2487
CAMPANELLA,2487,14674,0.001,14674,2487
CALEY,2487,14675,0.001,14675,2487
CALDERONE,2487,14676,0.001,14676,2487
BURTCH,2487,14677,0.001,14677,2487
BROUWER,2487,14678,0.001,14678,2487
BREHMER,2487,14679,0.001,14679,2487
BRASSELL,2487,14680,0.001,14680,2487
BRAFFORD,2487,14681,0.001,14681,2487
BOURQUIN,2487,14682,0.001,14682,2487
BOURN,2487,14683,0.001,14683,2487
BOHNERT,2487,14684,0.001,14684,2487
BLEWETT,2487,14685,0.001,14685,2487
BLASS,2487,14686,0.001,14686,2487
BLAKES,2487,14687,0.001,14687,2487
BHAKTA,2487,14688,0.001,14688,2487
BESSER,2487,14689,0.001,14689,2487
BERGE,2487,14690,0.001,14690,2487
BELLIS,2487,14691,0.001,14691,2487
BALFOUR,2487,14692,0.001,14692,2487
AVERA,2487,14693,0.001,14693,2487
AUSTRIA,2487,14694,0.001,14694,2487
APPLIN,2487,14695,0.001,14695,2487
AMMON,2487,14696,0.001,14696,2487
ALSOP,2487,14697,0.001,14697,2487
ALESHIRE,2487,14698,0.001,14698,2487
AKBAR,2487,14699,0.001,14699,2487
ZOLLER,2487,14700,0.001,14700,2487
ZAPIEN,2487,14701,0.001,14701,2487
WYMORE,2487,14702,0.001,14702,2487
WYBLE,2487,14703,0.001,14703,2487
WOLKEN,2487,14704,0.001,14704,2487
WIX,2487,14705,0.001,14705,2487
WICKSTROM,2487,14706,0.001,14706,2487
WHOBREY,2487,14707,0.001,14707,2487
WHIGHAM,2487,14708,0.001,14708,2487
WESTERLUND,2487,14709,0.001,14709,2487
WELSCH,2487,14710,0.001,14710,2487
WEISSER,2487,14711,0.001,14711,2487
WEISNER,2487,14712,0.001,14712,2487
WEINSTOCK,2487,14713,0.001,14713,2487
WEHNER,2487,14714,0.001,14714,2487
WATLINGTON,2487,14715,0.001,14715,2487
WAKELAND,2487,14716,0.001,14716,2487
WAFER,2487,14717,0.001,14717,2487
VIRGEN,2487,14718,0.001,14718,2487
VICTORINO,2487,14719,0.001,14719,2487
VELTRI,2487,14720,0.001,14720,2487
VEITH,2487,14721,0.001,14721,2487
URICH,2487,14722,0.001,14722,2487
URESTI,2487,14723,0.001,14723,2487
UMBERGER,2487,14724,0.001,14724,2487
TWEDT,2487,14725,0.001,14725,2487
TUOHY,2487,14726,0.001,14726,2487
TSCHIDA,2487,14727,0.001,14727,2487
TRUMBLE,2487,14728,0.001,14728,2487
TROIA,2487,14729,0.001,14729,2487
TRISTAN,2487,14730,0.001,14730,2487
TRIMMER,2487,14731,0.001,14731,2487
TOPPS,2487,14732,0.001,14732,2487
TONN,2487,14733,0.001,14733,2487
TIERNAN,2487,14734,0.001,14734,2487
THREET,2487,14735,0.001,14735,2487
THRALL,2487,14736,0.001,14736,2487
THETFORD,2487,14737,0.001,14737,2487
TENEYCK,2487,14738,0.001,14738,2487
TARTAGLIA,2487,14739,0.001,14739,2487
SWORDS,2487,14740,0.001,14740,2487
STROHL,2487,14741,0.001,14741,2487
STREATER,2487,14742,0.001,14742,2487
STRAUSBAUGH,2487,14743,0.001,14743,2487
STRADLEY,2487,14744,0.001,14744,2487
STONECIPHER,2487,14745,0.001,14745,2487
STEADHAM,2487,14746,0.001,14746,2487
STANSEL,2487,14747,0.001,14747,2487
STALCUP,2487,14748,0.001,14748,2487
STABILE,2487,14749,0.001,14749,2487
SPRENGER,2487,14750,0.001,14750,2487
SPRADLEY,2487,14751,0.001,14751,2487
SPEIER,2487,14752,0.001,14752,2487
SOUTHWOOD,2487,14753,0.001,14753,2487
SORRELS,2487,14754,0.001,14754,2487
SLEZAK,2487,14755,0.001,14755,2487
SKOW,2487,14756,0.001,14756,2487
SIRMANS,2487,14757,0.001,14757,2487
SIMENTAL,2487,14758,0.001,14758,2487
SILK,2487,14759,0.001,14759,2487
SIFFORD,2487,14760,0.001,14760,2487
SIEVERT,2487,14761,0.001,14761,2487
SHOVER,2487,14762,0.001,14762,2487
SHELEY,2487,14763,0.001,14763,2487
SELZER,2487,14764,0.001,14764,2487
SCRIVEN,2487,14765,0.001,14765,2487
SCHWINDT,2487,14766,0.001,14766,2487
SCHWAN,2487,14767,0.001,14767,2487
SCHROTH,2487,14768,0.001,14768,2487
SAYLORS,2487,14769,0.001,14769,2487
SARAGOSA,2487,14770,0.001,14770,2487
SANT,2487,14771,0.001,14771,2487
SALAAM,2487,14772,0.001,14772,2487
SAEPHAN,2487,14773,0.001,14773,2487
ROUTT,2487,14774,0.001,14774,2487
ROUSEY,2487,14775,0.001,14775,2487
ROS,2487,14776,0.001,14776,2487
ROLFES,2487,14777,0.001,14777,2487
RIEKE,2487,14778,0.001,14778,2487
RIEDER,2487,14779,0.001,14779,2487
RICHESON,2487,14780,0.001,14780,2487
REDINGER,2487,14781,0.001,14781,2487
RASNICK,2487,14782,0.001,14782,2487
RAPOZA,2487,14783,0.001,14783,2487
RAMBERT,2487,14784,0.001,14784,2487
RAFAEL,2487,14785,0.001,14785,2487
QUIST,2487,14786,0.001,14786,2487
PYRON,2487,14787,0.001,14787,2487
PUNCH,2487,14788,0.001,14788,2487
PULLMAN,2487,14789,0.001,14789,2487
PRZYBYLSKI,2487,14790,0.001,14790,2487
PRIDMORE,2487,14791,0.001,14791,2487
POOLEY,2487,14792,0.001,14792,2487
PINES,2487,14793,0.001,14793,2487
PERKINSON,2487,14794,0.001,14794,2487
PERINE,2487,14795,0.001,14795,2487
PERHAM,2487,14796,0.001,14796,2487
PECOR,2487,14797,0.001,14797,2487
PEAVLER,2487,14798,0.001,14798,2487
PARTINGTON,2487,14799,0.001,14799,2487
PANTON,2487,14800,0.001,14800,2487
OLIVERIO,2487,14801,0.001,14801,2487
OLAGUE,2487,14802,0.001,14802,2487
OHMAN,2487,14803,0.001,14803,2487
OHEARN,2487,14804,0.001,14804,2487
NOYOLA,2487,14805,0.001,14805,2487
NICOLAI,2487,14806,0.001,14806,2487
NEBEL,2487,14807,0.001,14807,2487
MURTHA,2487,14808,0.001,14808,2487
MUFF,2487,14809,0.001,14809,2487
MOWREY,2487,14810,0.001,14810,2487
MORONEY,2487,14811,0.001,14811,2487
MORGENSTERN,2487,14812,0.001,14812,2487
MORANT,2487,14813,0.001,14813,2487
MONTY,2487,14814,0.001,14814,2487
MONSOUR,2487,14815,0.001,14815,2487
MOHAMMAD,2487,14816,0.001,14816,2487
MOFFIT,2487,14817,0.001,14817,2487
MIJARES,2487,14818,0.001,14818,2487
MERIWETHER,2487,14819,0.001,14819,2487
MENDIETA,2487,14820,0.001,14820,2487
MELENDREZ,2487,14821,0.001,14821,2487
MEJORADO,2487,14822,0.001,14822,2487
MCKITTRICK,2487,14823,0.001,14823,2487
MCKEY,2487,14824,0.001,14824,2487
MCKENNY,2487,14825,0.001,14825,2487
MCKELVY,2487,14826,0.001,14826,2487
MCKECHNIE,2487,14827,0.001,14827,2487
MCELVAIN,2487,14828,0.001,14828,2487
MCCOIN,2487,14829,0.001,14829,2487
MAZZARELLA,2487,14830,0.001,14830,2487
MAZON,2487,14831,0.001,14831,2487
MAURIN,2487,14832,0.001,14832,2487
MATTHIES,2487,14833,0.001,14833,2487
MASTON,2487,14834,0.001,14834,2487
MASKE,2487,14835,0.001,14835,2487
MARZANO,2487,14836,0.001,14836,2487
MARMON,2487,14837,0.001,14837,2487
MARBURGER,2487,14838,0.001,14838,2487
MANGUS,2487,14839,0.001,14839,2487
MANGINO,2487,14840,0.001,14840,2487
MALLET,2487,14841,0.001,14841,2487
LUO,2487,14842,0.001,14842,2487
LOSADA,2487,14843,0.001,14843,2487
LONDONO,2487,14844,0.001,14844,2487
LOBDELL,2487,14845,0.001,14845,2487
LIPSON,2487,14846,0.001,14846,2487
LESNIAK,2487,14847,0.001,14847,2487
LEIGHTY,2487,14848,0.001,14848,2487
LEI,2487,14849,0.001,14849,2487
LEAGUE,2487,14850,0.001,14850,2487
LAVALLIE,2487,14851,0.001,14851,2487
LAREAU,2487,14852,0.001,14852,2487
LAPERLE,2487,14853,0.001,14853,2487
LAPE,2487,14854,0.001,14854,2487
LAFORCE,2487,14855,0.001,14855,2487
LAFFEY,2487,14856,0.001,14856,2487
KUEHNER,2487,14857,0.001,14857,2487
KRAVITZ,2487,14858,0.001,14858,2487
KOWALSKY,2487,14859,0.001,14859,2487
KOHR,2487,14860,0.001,14860,2487
KINSMAN,2487,14861,0.001,14861,2487
KEPPLER,2487,14862,0.001,14862,2487
KENNEMER,2487,14863,0.001,14863,2487
KEIPER,2487,14864,0.001,14864,2487
KEELY,2487,14865,0.001,14865,2487
KALER,2487,14866,0.001,14866,2487
JUN,2487,14867,0.001,14867,2487
JELINEK,2487,14868,0.001,14868,2487
JARNAGIN,2487,14869,0.001,14869,2487
ISSAC,2487,14870,0.001,14870,2487
ISAKSON,2487,14871,0.001,14871,2487
HYPES,2487,14872,0.001,14872,2487
HUTZLER,2487,14873,0.001,14873,2487
HULS,2487,14874,0.001,14874,2487
HORAK,2487,14875,0.001,14875,2487
HITZ,2487,14876,0.001,14876,2487
HICE,2487,14877,0.001,14877,2487
HERRELL,2487,14878,0.001,14878,2487
HENSLEE,2487,14879,0.001,14879,2487
HEITZ,2487,14880,0.001,14880,2487
HEISS,2487,14881,0.001,14881,2487
HEIMAN,2487,14882,0.001,14882,2487
HASTING,2487,14883,0.001,14883,2487
HARTWICK,2487,14884,0.001,14884,2487
HARMER,2487,14885,0.001,14885,2487
HARLAND,2487,14886,0.001,14886,2487
HAMMONTREE,2487,14887,0.001,14887,2487
HALDEMAN,2487,14888,0.001,14888,2487
HAKES,2487,14889,0.001,14889,2487
GUSE,2487,14890,0.001,14890,2487
GUILLOTTE,2487,14891,0.001,14891,2487
GUARD,2487,14892,0.001,14892,2487
GROLEAU,2487,14893,0.001,14893,2487
GREVE,2487,14894,0.001,14894,2487
GREENOUGH,2487,14895,0.001,14895,2487
GOLUB,2487,14896,0.001,14896,2487
GOLSON,2487,14897,0.001,14897,2487
GOLDSCHMIDT,2487,14898,0.001,14898,2487
GOLDER,2487,14899,0.001,14899,2487
GODBOLT,2487,14900,0.001,14900,2487
GILMARTIN,2487,14901,0.001,14901,2487
GIES,2487,14902,0.001,14902,2487
GIBBY,2487,14903,0.001,14903,2487
GEREN,2487,14904,0.001,14904,2487
GENTHNER,2487,14905,0.001,14905,2487
GENDREAU,2487,14906,0.001,14906,2487
GEMMILL,2487,14907,0.001,14907,2487
GAYMON,2487,14908,0.001,14908,2487
GALYEAN,2487,14909,0.001,14909,2487
GALEANO,2487,14910,0.001,14910,2487
FRIAR,2487,14911,0.001,14911,2487
FOLKERTS,2487,14912,0.001,14912,2487
FLEEMAN,2487,14913,0.001,14913,2487
FITZGIBBONS,2487,14914,0.001,14914,2487
FERRANTI,2487,14915,0.001,14915,2487
FELAN,2487,14916,0.001,14916,2487
FARRAND,2487,14917,0.001,14917,2487
EOFF,2487,14918,0.001,14918,2487
ENGER,2487,14919,0.001,14919,2487
ENGELS,2487,14920,0.001,14920,2487
DUCKSWORTH,2487,14921,0.001,14921,2487
DUBY,2487,14922,0.001,14922,2487
DRY,2487,14923,0.001,14923,2487
DRUMHELLER,2487,14924,0.001,14924,2487
DOUTHITT,2487,14925,0.001,14925,2487
DORIS,2487,14926,0.001,14926,2487
DONIS,2487,14927,0.001,14927,2487
DIXION,2487,14928,0.001,14928,2487
DITTRICH,2487,14929,0.001,14929,2487
DIALS,2487,14930,0.001,14930,2487
DESSERT,2487,14931,0.001,14931,2487
DESCOTEAUX,2487,14932,0.001,14932,2487
DEPAUL,2487,14933,0.001,14933,2487
DENKER,2487,14934,0.001,14934,2487
DEMUTH,2487,14935,0.001,14935,2487
DEMELO,2487,14936,0.001,14936,2487
DELACERDA,2487,14937,0.001,14937,2487
DEFORGE,2487,14938,0.001,14938,2487
DANOS,2487,14939,0.001,14939,2487
DALLEY,2487,14940,0.001,14940,2487
DAIGNEAULT,2487,14941,0.001,14941,2487
CYBULSKI,2487,14942,0.001,14942,2487
CRYSTAL,2487,14943,0.001,14943,2487
CRISTOBAL,2487,14944,0.001,14944,2487
COTHREN,2487,14945,0.001,14945,2487
CORNS,2487,14946,0.001,14946,2487
CORKERY,2487,14947,0.001,14947,2487
COPAS,2487,14948,0.001,14948,2487
COCO,2487,14949,0.001,14949,2487
CLUBB,2487,14950,0.001,14950,2487
CLORE,2487,14951,0.001,14951,2487
CHITTY,2487,14952,0.001,14952,2487
CHICHESTER,2487,14953,0.001,14953,2487
CHERY,2487,14954,0.001,14954,2487
CHARON,2487,14955,0.001,14955,2487
CHAMBER,2487,14956,0.001,14956,2487
CHACE,2487,14957,0.001,14957,2487
CATANZARO,2487,14958,0.001,14958,2487
CASTONGUAY,2487,14959,0.001,14959,2487
CASSELLA,2487,14960,0.001,14960,2487
CAROLL,2487,14961,0.001,14961,2487
CARLBERG,2487,14962,0.001,14962,2487
CAMMARATA,2487,14963,0.001,14963,2487
CALLE,2487,14964,0.001,14964,2487
CAJIGAS,2487,14965,0.001,14965,2487
BYAS,2487,14966,0.001,14966,2487
BUZBEE,2487,14967,0.001,14967,2487
BUSEY,2487,14968,0.001,14968,2487
BURLING,2487,14969,0.001,14969,2487
BUFKIN,2487,14970,0.001,14970,2487
BRZEZINSKI,2487,14971,0.001,14971,2487
BRUN,2487,14972,0.001,14972,2487
BRICKNER,2487,14973,0.001,14973,2487
BRABHAM,2487,14974,0.001,14974,2487
BOLLER,2487,14975,0.001,14975,2487
BODILY,2487,14976,0.001,14976,2487
BOCKMAN,2487,14977,0.001,14977,2487
BLEICH,2487,14978,0.001,14978,2487
BLAKEMAN,2487,14979,0.001,14979,2487
BISBEE,2487,14980,0.001,14980,2487
BIER,2487,14981,0.001,14981,2487
BEZANSON,2487,14982,0.001,14982,2487
BEVILACQUA,2487,14983,0.001,14983,2487
BESAW,2487,14984,0.001,14984,2487
BERRIAN,2487,14985,0.001,14985,2487
BERKELEY,2487,14986,0.001,14986,2487
BEQUETTE,2487,14987,0.001,14987,2487
BEAUFORD,2487,14988,0.001,14988,2487
BAUMGARTEN,2487,14989,0.001,14989,2487
BAUDOIN,2487,14990,0.001,14990,2487
BATIE,2487,14991,0.001,14991,2487
BASALDUA,2487,14992,0.001,14992,2487
BARDIN,2487,14993,0.001,14993,2487
BANGERT,2487,14994,0.001,14994,2487
BANES,2487,14995,0.001,14995,2487
BACKLUND,2487,14996,0.001,14996,2487
AVITIA,2487,14997,0.001,14997,2487
ARTZ,2487,14998,0.001,14998,2487
ARCHEY,2487,14999,0.001,14999,2487
APEL,2487,15000,0.001,15000,2487
AMICO,2487,15001,0.001,15001,2487
ALAM,2487,15002,0.001,15002,2487
ADEN,2487,15003,0.001,15003,2487
ZEBROWSKI,2487,15004,0.001,15004,2487
YOKOTA,2487,15005,0.001,15005,2487
WORMLEY,2487,15006,0.001,15006,2487
WOOTTON,2487,15007,0.001,15007,2487
WOODIE,2487,15008,0.001,15008,2487
WOMAC,2487,15009,0.001,15009,2487
WILTZ,2487,15010,0.001,15010,2487
WIGINGTON,2487,15011,0.001,15011,2487
WHITEHORN,2487,15012,0.001,15012,2487
WHISMAN,2487,15013,0.001,15013,2487
WEISGERBER,2487,15014,0.001,15014,2487
WEIGLE,2487,15015,0.001,15015,2487
WEEDMAN,2487,15016,0.001,15016,2487
WATKIN,2487,15017,0.001,15017,2487
WASILEWSKI,2487,15018,0.001,15018,2487
WADLINGTON,2487,15019,0.001,15019,2487
WADKINS,2487,15020,0.001,15020,2487
VIVERETTE,2487,15021,0.001,15021,2487
VIDAURRI,2487,15022,0.001,15022,2487
VIDALES,2487,15023,0.001,15023,2487
VEZINA,2487,15024,0.001,15024,2487
VANLEER,2487,15025,0.001,15025,2487
VANHOY,2487,15026,0.001,15026,2487
VANGUILDER,2487,15027,0.001,15027,2487
VANBRUNT,2487,15028,0.001,15028,2487
UY,2487,15029,0.001,15029,2487
UPDEGRAFF,2487,15030,0.001,15030,2487
TYLOR,2487,15031,0.001,15031,2487
TRINKLE,2487,15032,0.001,15032,2487
TOUCHETTE,2487,15033,0.001,15033,2487
TILSON,2487,15034,0.001,15034,2487
TILMAN,2487,15035,0.001,15035,2487
TENGAN,2487,15036,0.001,15036,2487
TARKINGTON,2487,15037,0.001,15037,2487
SURRETT,2487,15038,0.001,15038,2487
SUPER,2487,15039,0.001,15039,2487
SUMMY,2487,15040,0.001,15040,2487
STREETMAN,2487,15041,0.001,15041,2487
STRAUGHTER,2487,15042,0.001,15042,2487
STEERE,2487,15043,0.001,15043,2487
STALLING,2487,15044,0.001,15044,2487
SPRUELL,2487,15045,0.001,15045,2487
SPADARO,2487,15046,0.001,15046,2487
SOLLEY,2487,15047,0.001,15047,2487
SMATHERS,2487,15048,0.001,15048,2487
SILVERA,2487,15049,0.001,15049,2487
SIEMS,2487,15050,0.001,15050,2487
SHREFFLER,2487,15051,0.001,15051,2487
SHOLAR,2487,15052,0.001,15052,2487
SELDEN,2487,15053,0.001,15053,2487
SCHAPER,2487,15054,0.001,15054,2487
SAMAYOA,2487,15055,0.001,15055,2487
RUGGERI,2487,15056,0.001,15056,2487
ROWEN,2487,15057,0.001,15057,2487
ROSSO,2487,15058,0.001,15058,2487
ROSENBALM,2487,15059,0.001,15059,2487
ROOSEVELT,2487,15060,0.001,15060,2487
ROOSE,2487,15061,0.001,15061,2487
RONQUILLO,2487,15062,0.001,15062,2487
ROGOWSKI,2487,15063,0.001,15063,2487
REXFORD,2487,15064,0.001,15064,2487
REPASS,2487,15065,0.001,15065,2487
RENZI,2487,15066,0.001,15066,2487
RENICK,2487,15067,0.001,15067,2487
RENDA,2487,15068,0.001,15068,2487
REHBERG,2487,15069,0.001,15069,2487
REAPER,2487,15070,0.001,15070,2487
RANCK,2487,15071,0.001,15071,2487
RAFFA,2487,15072,0.001,15072,2487
RACKERS,2487,15073,0.001,15073,2487
RAAP,2487,15074,0.001,15074,2487
PUGSLEY,2487,15075,0.001,15075,2487
PUGLISI,2487,15076,0.001,15076,2487
PRINZ,2487,15077,0.001,15077,2487
PRIMUS,2487,15078,0.001,15078,2487
POUNDERS,2487,15079,0.001,15079,2487
PON,2487,15080,0.001,15080,2487
POMPA,2487,15081,0.001,15081,2487
PLASENCIA,2487,15082,0.001,15082,2487
PIPKINS,2487,15083,0.001,15083,2487
PILLAR,2487,15084,0.001,15084,2487
PETROSKY,2487,15085,0.001,15085,2487
PELLEY,2487,15086,0.001,15086,2487
PAULS,2487,15087,0.001,15087,2487
PAULI,2487,15088,0.001,15088,2487
PARKISON,2487,15089,0.001,15089,2487
PARISIEN,2487,15090,0.001,15090,2487
PANGLE,2487,15091,0.001,15091,2487
PANCOAST,2487,15092,0.001,15092,2487
PALAZZOLO,2487,15093,0.001,15093,2487
OWENBY,2487,15094,0.001,15094,2487
OVERBAY,2487,15095,0.001,15095,2487
ORRIS,2487,15096,0.001,15096,2487
ORLOWSKI,2487,15097,0.001,15097,2487
NIPP,2487,15098,0.001,15098,2487
NEWBERN,2487,15099,0.001,15099,2487
NEDD,2487,15100,0.001,15100,2487
NEALON,2487,15101,0.001,15101,2487
NAJAR,2487,15102,0.001,15102,2487
MYSLIWIEC,2487,15103,0.001,15103,2487
MYRON,2487,15104,0.001,15104,2487
MYRES,2487,15105,0.001,15105,2487
MUSSON,2487,15106,0.001,15106,2487
MURRIETA,2487,15107,0.001,15107,2487
MUNSELL,2487,15108,0.001,15108,2487
MUMMA,2487,15109,0.001,15109,2487
MULDOWNEY,2487,15110,0.001,15110,2487
MOYLE,2487,15111,0.001,15111,2487
MOWEN,2487,15112,0.001,15112,2487
MOSE,2487,15113,0.001,15113,2487
MOREJON,2487,15114,0.001,15114,2487
MOODIE,2487,15115,0.001,15115,2487
MONIER,2487,15116,0.001,15116,2487
MIKKELSEN,2487,15117,0.001,15117,2487
MIERS,2487,15118,0.001,15118,2487
METZINGER,2487,15119,0.001,15119,2487
MELIN,2487,15120,0.001,15120,2487
MCQUAY,2487,15121,0.001,15121,2487
MCPEEK,2487,15122,0.001,15122,2487
MCNEELEY,2487,15123,0.001,15123,2487
MCGLOTHIN,2487,15124,0.001,15124,2487
MCGHIE,2487,15125,0.001,15125,2487
MCDONELL,2487,15126,0.001,15126,2487
MCCUMBER,2487,15127,0.001,15127,2487
MCCRANIE,2487,15128,0.001,15128,2487
MCBEAN,2487,15129,0.001,15129,2487
MAYHUGH,2487,15130,0.001,15130,2487
MARTS,2487,15131,0.001,15131,2487
MARENCO,2487,15132,0.001,15132,2487
MANGES,2487,15133,0.001,15133,2487
LYNAM,2487,15134,0.001,15134,2487
LUPIEN,2487,15135,0.001,15135,2487
LUFF,2487,15136,0.001,15136,2487
LUEBBERT,2487,15137,0.001,15137,2487
LOH,2487,15138,0.001,15138,2487
LOFLIN,2487,15139,0.001,15139,2487
LOCOCO,2487,15140,0.001,15140,2487
LOCH,2487,15141,0.001,15141,2487
LIS,2487,15142,0.001,15142,2487
LINKE,2487,15143,0.001,15143,2487
LIGHTLE,2487,15144,0.001,15144,2487
LEWELLYN,2487,15145,0.001,15145,2487
LEISHMAN,2487,15146,0.001,15146,2487
LEBOW,2487,15147,0.001,15147,2487
LEBOUEF,2487,15148,0.001,15148,2487
LEANOS,2487,15149,0.001,15149,2487
LANZ,2487,15150,0.001,15150,2487
LANDY,2487,15151,0.001,15151,2487
LANDAVERDE,2487,15152,0.001,15152,2487
LACEFIELD,2487,15153,0.001,15153,2487
KYLER,2487,15154,0.001,15154,2487
KUEBLER,2487,15155,0.001,15155,2487
KROPF,2487,15156,0.001,15156,2487
KROEKER,2487,15157,0.001,15157,2487
KLUESNER,2487,15158,0.001,15158,2487
KLASS,2487,15159,0.001,15159,2487
KIMBERLING,2487,15160,0.001,15160,2487
KILKENNY,2487,15161,0.001,15161,2487
KIKER,2487,15162,0.001,15162,2487
KETTER,2487,15163,0.001,15163,2487
KELEMEN,2487,15164,0.001,15164,2487
KEASLER,2487,15165,0.001,15165,2487
KAWAMURA,2487,15166,0.001,15166,2487
KARST,2487,15167,0.001,15167,2487
KARDOS,2487,15168,0.001,15168,2487
JEREMIAH,2487,15169,0.001,15169,2487
JARED,2487,15170,0.001,15170,2487
IGO,2487,15171,0.001,15171,2487
HUSEMAN,2487,15172,0.001,15172,2487
HUSEBY,2487,15173,0.001,15173,2487
HURLBERT,2487,15174,0.001,15174,2487
HUARD,2487,15175,0.001,15175,2487
HOTTINGER,2487,15176,0.001,15176,2487
HORNBERGER,2487,15177,0.001,15177,2487
HOPPS,2487,15178,0.001,15178,2487
HOLDSWORTH,2487,15179,0.001,15179,2487
HENSEN,2487,15180,0.001,15180,2487
HEILIG,2487,15181,0.001,15181,2487
HEETER,2487,15182,0.001,15182,2487
HARPOLE,2487,15183,0.001,15183,2487
HAAK,2487,15184,0.001,15184,2487
GUTOWSKI,2487,15185,0.001,15185,2487
GUNNELS,2487,15186,0.001,15186,2487
GRIMMER,2487,15187,0.001,15187,2487
GRIEVE,2487,15188,0.001,15188,2487
GRAVATT,2487,15189,0.001,15189,2487
GRANDERSON,2487,15190,0.001,15190,2487
GOTCHER,2487,15191,0.001,15191,2487
GLEAVES,2487,15192,0.001,15192,2487
GENAO,2487,15193,0.001,15193,2487
GARFINKEL,2487,15194,0.001,15194,2487
FRERICHS,2487,15195,0.001,15195,2487
FOUSHEE,2487,15196,0.001,15196,2487
FLANERY,2487,15197,0.001,15197,2487
FINNIE,2487,15198,0.001,15198,2487
FELDT,2487,15199,0.001,15199,2487
FAGIN,2487,15200,0.001,15200,2487
EWALT,2487,15201,0.001,15201,2487
ELLEFSON,2487,15202,0.001,15202,2487
EILER,2487,15203,0.001,15203,2487
ECKHART,2487,15204,0.001,15204,2487
EASTEP,2487,15205,0.001,15205,2487
DWIGHT,2487,15206,0.001,15206,2487
DIGIROLAMO,2487,15207,0.001,15207,2487
DIDOMENICO,2487,15208,0.001,15208,2487
DEVERA,2487,15209,0.001,15209,2487
DELAVEGA,2487,15210,0.001,15210,2487
DEFILIPPO,2487,15211,0.001,15211,2487
DEBUSK,2487,15212,0.001,15212,2487
DAUB,2487,15213,0.001,15213,2487
DAMIANI,2487,15214,0.001,15214,2487
CUPPLES,2487,15215,0.001,15215,2487
CUDDY,2487,15216,0.001,15216,2487
CROFOOT,2487,15217,0.001,15217,2487
COURTER,2487,15218,0.001,15218,2487
COTO,2487,15219,0.001,15219,2487
COSTIGAN,2487,15220,0.001,15220,2487
CORNING,2487,15221,0.001,15221,2487
CORMAN,2487,15222,0.001,15222,2487
CORLETT,2487,15223,0.001,15223,2487
COOPERMAN,2487,15224,0.001,15224,2487
COLLISON,2487,15225,0.001,15225,2487
COGHLAN,2487,15226,0.001,15226,2487
COBBINS,2487,15227,0.001,15227,2487
COADY,2487,15228,0.001,15228,2487
COACHMAN,2487,15229,0.001,15229,2487
CLOTHIER,2487,15230,0.001,15230,2487
CLIENT,2487,15231,0.001,15231,2487
CLEAR,2487,15232,0.001,15232,2487
CIPOLLA,2487,15233,0.001,15233,2487
CHMIELEWSKI,2487,15234,0.001,15234,2487
CHIODO,2487,15235,0.001,15235,2487
CHATTERTON,2487,15236,0.001,15236,2487
CHAPPELLE,2487,15237,0.001,15237,2487
CHAIREZ,2487,15238,0.001,15238,2487
CERON,2487,15239,0.001,15239,2487
CASPERSON,2487,15240,0.001,15240,2487
CASLER,2487,15241,0.001,15241,2487
CASADOS,2487,15242,0.001,15242,2487
CARROW,2487,15243,0.001,15243,2487
CAROLINA,2487,15244,0.001,15244,2487
CARLINO,2487,15245,0.001,15245,2487
CARICO,2487,15246,0.001,15246,2487
CARDILLO,2487,15247,0.001,15247,2487
CAOUETTE,2487,15248,0.001,15248,2487
CANTO,2487,15249,0.001,15249,2487
CANAVAN,2487,15250,0.001,15250,2487
CAMBRA,2487,15251,0.001,15251,2487
BYARD,2487,15252,0.001,15252,2487
BUTERBAUGH,2487,15253,0.001,15253,2487
BUSE,2487,15254,0.001,15254,2487
BUCY,2487,15255,0.001,15255,2487
BUCKWALTER,2487,15256,0.001,15256,2487
BUBB,2487,15257,0.001,15257,2487
BRYD,2487,15258,0.001,15258,2487
BRISSETTE,2487,15259,0.001,15259,2487
BRAULT,2487,15260,0.001,15260,2487
BRADWELL,2487,15261,0.001,15261,2487
BOSHEARS,2487,15262,0.001,15262,2487
